trnOpDate,gateInComingCnt,gateOutGoingCnt,totalPass
2019/3/1,10099,10239,20338
2019/3/2,7460,7091,14551
2019/3/3,9078,8019,17097
2019/3/4,8383,7934,16317
2019/3/5,7576,7638,15214
2019/3/6,7325,7289,14614
2019/3/7,6746,6632,13378
2019/3/8,8605,9051,17656
2019/3/9,6393,6721,13114
2019/3/10,8638,8089,16727
2019/3/11,8160,7825,15985
2019/3/12,7977,7913,15890
2019/3/13,7876,7776,15652
2019/3/14,7581,7658,15239
2019/3/15,9700,10219,19919
2019/3/16,9190,9322,18512
2019/3/17,9925,9407,19332
2019/3/18,8189,7934,16123
2019/3/19,7661,7699,15360
2019/3/20,7931,7798,15729
2019/3/21,7723,7868,15591
2019/3/22,9434,9926,19360
2019/3/23,7935,7954,15889
2019/3/24,8253,7738,15991
2019/3/25,7666,7338,15004
2019/3/26,7527,7532,15059
2019/3/27,7767,7776,15543
2019/3/28,7770,7763,15533
2019/3/29,9541,10000,19541
2019/3/30,8154,8228,16382
2019/3/31,8721,8545,17266
2019/4/1,7467,7344,14811
2019/4/2,6802,7897,14699
2019/4/3,9687,10282,19969
2019/4/4,9403,9812,19215
2019/4/5,8428,8252,16680
2019/4/6,9990,9472,19462
2019/4/7,11692,10454,22146
2019/4/8,8821,8672,17493
2019/4/9,7296,7758,15054
2019/4/10,7261,7770,15031
2019/4/11,7609,7627,15236
2019/4/12,9481,9599,19080
2019/4/13,8726,8520,17246
2019/4/14,9827,9790,19617
2019/4/15,8101,8330,16431
2019/4/16,7517,7747,15264
2019/4/17,9797,9908,19705
2019/4/18,7819,7948,15767
2019/4/19,9141,9527,18668
2019/4/20,8628,8722,17350
2019/4/21,9006,8653,17659
2019/4/22,7882,7824,15706
2019/4/23,7048,7102,14150
2019/4/24,7096,7259,14355
2019/4/25,7065,7200,14265
2019/4/26,9154,9579,18733
2019/4/27,8806,9003,17809
2019/4/28,9528,8955,18483
2019/4/29,7565,7541,15106
2019/4/30,7312,7514,14826
2019/5/1,6470,6674,13144
2019/5/2,6674,6831,13505
2019/5/3,8994,9449,18443
2019/5/4,8244,8472,16716
2019/5/5,9571,9121,18692
2019/5/6,7183,7144,14327
2019/5/7,6846,6916,13762
2019/5/8,7040,7117,14157
2019/5/9,6681,6914,13595
2019/5/10,9637,10626,20263
2019/5/11,9686,10363,20049
2019/5/12,10758,9701,20459
2019/5/13,8361,7797,16158
2019/5/14,7294,7327,14621
2019/5/15,7529,7455,14984
2019/5/16,7188,7446,14634
2019/5/17,8951,9343,18294
2019/5/18,8210,8151,16361
2019/5/19,9511,9376,18887
2019/5/20,7398,7379,14777
2019/5/21,7195,7370,14565
2019/5/22,7523,7536,15059
2019/5/23,6934,7041,13975
2019/5/24,9521,9982,19503
2019/5/25,8883,8783,17666
2019/5/26,9463,9295,18758
2019/5/27,7706,7507,15213
2019/5/28,6564,6751,13315
2019/5/29,7593,7736,15329
2019/5/30,7456,7556,15012
2019/5/31,9244,9444,18688
2019/6/1,7931,8113,16044
2019/6/2,8395,8216,16611
2019/6/3,7974,7950,15924
2019/6/4,7636,7654,15290
2019/6/5,7962,7948,15910
2019/6/6,9770,10535,20305
2019/6/7,8540,9278,17818
2019/6/8,9074,8658,17732
2019/6/9,10699,9764,20463
2019/6/10,8202,7872,16074
2019/6/11,6697,6712,13409
2019/6/12,7187,7212,14399
2019/6/13,6973,7117,14090
2019/6/14,8467,8838,17305
2019/6/15,8686,8622,17308
2019/6/16,9612,9680,19292
2019/6/17,8228,8211,16439
2019/6/18,7608,7739,15347
2019/6/19,8038,8044,16082
2019/6/20,7986,7873,15859
2019/6/21,9644,9535,19179
2019/6/22,8551,8750,17301
2019/6/23,7160,7538,14698
2019/6/24,7573,7400,14973
2019/6/25,7672,7885,15557
2019/6/26,7982,8016,15998
2019/6/27,7974,8023,15997
2019/6/28,10628,10624,21252
2019/6/29,8545,8430,16975
2019/6/30,8907,8894,17801
2019/7/1,8155,8016,16171
2019/7/2,7590,7377,14967
2019/7/3,7501,7511,15012
2019/7/4,7872,7733,15605
2019/7/5,9544,9017,18561
2019/7/6,8253,8249,16502
2019/7/7,8664,9045,17709
2019/7/8,8157,8175,16332
2019/7/9,7716,7733,15449
2019/7/10,7989,7889,15878
2019/7/11,7966,8344,16310
2019/7/12,9785,9962,19747
2019/7/13,8822,8879,17701
2019/7/14,9254,9526,18780
2019/7/15,8351,8361,16712
2019/7/16,7793,7806,15599
2019/7/17,7769,7795,15564
2019/7/18,7021,7028,14049
2019/7/19,9037,8892,17929
2019/7/20,8076,8239,16315
2019/7/21,8798,8995,17793
2019/7/22,7844,8096,15940
2019/7/23,7689,7668,15357
2019/7/24,7592,7870,15462
2019/7/25,7939,7972,15911
2019/7/26,9697,9340,19037
2019/7/27,8181,8308,16489
2019/7/28,8257,8596,16853
2019/7/29,8415,8430,16845
2019/7/30,7805,7927,15732
2019/7/31,7698,7893,15591
2019/8/1,7749,7853,15602
2019/8/2,9705,9619,19324
2019/8/3,7976,8264,16240
2019/8/4,8231,8630,16861
2019/8/5,8291,8314,16605
2019/8/6,7784,7952,15736
2019/8/7,8175,8266,16441
2019/8/8,6891,7452,14343
2019/8/9,6039,5831,11870
2019/8/10,8017,7830,15847
2019/8/11,8998,9138,18136
2019/8/12,8097,8233,16330
2019/8/13,7963,8142,16105
2019/8/14,7804,7963,15767
2019/8/15,7382,7552,14934
2019/8/16,9854,9403,19257
2019/8/17,8716,8245,16961
2019/8/18,8800,9059,17859
2019/8/19,7927,7953,15880
2019/8/20,8140,7962,16102
2019/8/21,8104,8092,16196
2019/8/22,8112,8044,16156
2019/8/23,9631,9299,18930
2019/8/24,6987,7147,14134
2019/8/25,8084,8123,16207
2019/8/26,7987,7868,15855
2019/8/27,7664,7598,15262
2019/8/28,7784,7590,15374
2019/8/29,7131,7073,14204
2019/8/30,9592,9419,19011
2019/8/31,8303,8112,16415
2019/9/1,8024,8045,16069
2019/9/2,8443,8352,16795
2019/9/3,8152,7868,16020
2019/9/4,7677,7816,15493
2019/9/5,7636,7795,15431
2019/9/6,9524,10175,19699
2019/9/7,8423,8272,16695
2019/9/8,8894,8243,17137
2019/9/9,8354,8257,16611
2019/9/10,8035,8137,16172
2019/9/11,8142,8213,16355
2019/9/12,10501,11708,22209
2019/9/13,9226,10536,19762
2019/9/14,9040,8863,17903
2019/9/15,11260,9664,20924
2019/9/16,8942,8595,17537
2019/9/17,8046,8208,16254
2019/9/18,8093,8086,16179
2019/9/19,8125,8179,16304
2019/9/20,9423,10314,19737
2019/9/21,7932,7735,15667
2019/9/22,9048,8522,17570
2019/9/23,8401,8257,16658
2019/9/24,8120,8127,16247
2019/9/25,8257,8283,16540
2019/9/26,7907,8104,16011
2019/9/27,10198,10937,21135
2019/9/28,8639,8661,17300
2019/9/29,8946,8516,17462
2019/9/30,6662,6563,13225
2019/10/1,7561,7431,14992
2019/10/2,8256,8248,16504
2019/10/3,8103,8233,16336
2019/10/4,8945,9133,18078
2019/10/5,8427,8592,17019
2019/10/6,8746,8405,17151
2019/10/7,8468,8480,16948
2019/10/8,8234,8330,16564
2019/10/9,10328,11289,21617
2019/10/10,10119,10804,20923
2019/10/11,10335,10313,20648
2019/10/12,9793,9384,19177
2019/10/13,10676,9689,20365
2019/10/14,9067,8922,17989
2019/10/15,8168,8430,16598
2019/10/16,8282,8483,16765
2019/10/17,8186,8182,16368
2019/10/18,9951,10640,20591
2019/10/19,9517,9148,18665
2019/10/20,9724,9530,19254
2019/10/21,8523,8358,16881
2019/10/22,8044,8192,16236
2019/10/23,8314,8307,16621
2019/10/24,8073,8249,16322
2019/10/25,10205,10919,21124
2019/10/26,9440,9023,18463
2019/10/27,9697,9457,19154
2019/10/28,8645,8859,17504
2019/10/29,7899,7921,15820
2019/10/30,8013,7999,16012
2019/10/31,7800,7962,15762
2019/11/1,10121,10481,20602
2019/11/2,8428,8502,16930
2019/11/3,9153,9014,18167
2019/11/4,8466,8413,16879
2019/11/5,8243,8263,16506
2019/11/6,8302,8382,16684
2019/11/7,8224,8358,16582
2019/11/8,10318,11144,21462
2019/11/9,9662,9501,19163
2019/11/10,10027,9710,19737
2019/11/11,9052,8944,17996
2019/11/12,8214,8361,16575
2019/11/13,8154,8209,16363
2019/11/14,8411,8631,17042
2019/11/15,10096,11246,21342
2019/11/16,9279,9028,18307
2019/11/17,10263,9837,20100
2019/11/18,8985,9012,17997
2019/11/19,7857,8021,15878
2019/11/20,8261,8295,16556
2019/11/21,7961,8190,16151
2019/11/22,10007,10716,20723
2019/11/23,9048,8722,17770
2019/11/24,9633,9301,18934
2019/11/25,8745,8638,17383
2019/11/26,8065,8222,16287
2019/11/27,8183,8191,16374
2019/11/28,8228,8377,16605
2019/11/29,10520,11016,21536
2019/11/30,9271,9181,18452
2019/12/1,10108,9746,19854
2019/12/2,8659,8556,17215
2019/12/3,7842,7895,15737
2019/12/4,7836,7904,15740
2019/12/5,7136,7256,14392
2019/12/6,9181,9848,19029
2019/12/7,8911,8983,17894
2019/12/8,10395,10031,20426
2019/12/9,9148,8828,17976
2019/12/10,8372,8506,16878
2019/12/11,8273,8239,16512
2019/12/12,8220,8437,16657
2019/12/13,10662,11073,21735
2019/12/14,10114,9899,20013
2019/12/15,10642,10404,21046
2019/12/16,8931,8889,17820
2019/12/17,8352,8472,16824
2019/12/18,8212,8362,16574
2019/12/19,7496,7788,15284
2019/12/20,10094,10600,20694
2019/12/21,9029,8815,17844
2019/12/22,9601,9362,18963
2019/12/23,8629,8582,17211
2019/12/24,8110,8358,16468
2019/12/25,8875,8596,17471
2019/12/26,8309,8263,16572
2019/12/27,9924,10997,20921
2019/12/28,8855,9199,18054
2019/12/29,7653,7036,14689
2019/12/30,7958,7878,15836
2019/12/31,9976,9269,19245
2020/1/1,8516,9140,17656
2020/1/2,7952,8062,16014
2020/1/3,9326,9589,18915
2020/1/4,8661,8595,17256
2020/1/5,8298,8247,16545
2020/1/6,8145,8204,16349
2020/1/7,8001,8074,16075
2020/1/8,8033,8033,16066
2020/1/9,8021,8331,16352
2020/1/10,10859,11570,22429
2020/1/11,9256,9100,18356
2020/1/12,9350,9274,18624
2020/1/13,8500,8454,16954
2020/1/14,7998,8084,16082
2020/1/15,8062,8073,16135
2020/1/16,8670,8802,17472
2020/1/17,8691,8707,17398
2020/1/18,8455,8413,16868
2020/1/19,7912,8056,15968
2020/1/20,7903,8018,15921
2020/1/21,8099,8154,16253
2020/1/22,9493,8949,18442
2020/1/23,7064,7833,14897
2020/1/24,5927,6551,12478
2020/1/25,7312,6928,14240
2020/1/26,6830,6937,13767
2020/1/27,8408,8139,16547
2020/1/28,7855,7404,15259
2020/1/29,7146,7138,14284
2020/1/30,6743,6631,13374
2020/1/31,7534,7235,14769
2020/2/1,6500,6006,12506
2020/2/2,6385,6597,12982
2020/2/3,6991,6966,13957
2020/2/4,6202,6159,12361
2020/2/5,6568,6563,13131
2020/2/6,6942,6826,13768
2020/2/7,7960,7779,15739
2020/2/8,6851,6863,13714
2020/2/9,7069,7214,14283
2020/2/10,7117,7228,14345
2020/2/11,6893,6656,13549
2020/2/12,6859,6714,13573
2020/2/13,6398,6313,12711
2020/2/14,7673,7388,15061
2020/2/15,7136,7075,14211
2020/2/16,6423,6505,12928
2020/2/17,6509,6425,12934
2020/2/18,6411,6309,12720
2020/2/19,6792,6597,13389
2020/2/20,6629,6789,13418
2020/2/21,7973,7826,15799
2020/2/22,6891,6630,13521
2020/2/23,6887,7025,13912
2020/2/24,6847,6548,13395
2020/2/25,7324,7391,14715
2020/2/26,7357,7279,14636
2020/2/27,9103,9166,18269
2020/2/28,6954,6911,13865
2020/2/29,5951,5727,11678
2020/3/1,7471,7120,14591
2020/3/2,7450,7513,14963
2020/3/3,6841,6877,13718
2020/3/4,6902,6914,13816
2020/3/5,6638,6846,13484
2020/3/6,8681,9404,18085
2020/3/7,6216,6179,12395
2020/3/8,7195,6654,13849
2020/3/9,7537,7430,14967
2020/3/10,6496,6597,13093
2020/3/11,7297,7406,14703
2020/3/12,6986,7165,14151
2020/3/13,8725,9623,18348
2020/3/14,6017,6257,12274
2020/3/15,7434,6874,14308
2020/3/16,7541,7378,14919
2020/3/17,7010,7173,14183
2020/3/18,6780,6881,13661
2020/3/19,6329,6481,12810
2020/3/20,8068,8946,17014
2020/3/21,5256,5482,10738
2020/3/22,6168,5530,11698
2020/3/23,7054,6976,14030
2020/3/24,6489,6495,12984
2020/3/25,6453,6535,12988
2020/3/26,6446,6582,13028
2020/3/27,7627,8377,16004
2020/3/28,4145,4389,8534
2020/3/29,5221,4905,10126
2020/3/30,6579,6567,13146
2020/3/31,6245,6605,12850
2020/4/1,7617,8291,15908
2020/4/2,5144,5347,10491
2020/4/3,4798,5116,9914
2020/4/4,3949,3823,7772
2020/4/5,5954,5218,11172
2020/4/6,6736,6382,13118
2020/4/7,5980,5944,11924
2020/4/8,6246,6332,12578
2020/4/9,6087,6291,12378
2020/4/10,7529,8133,15662
2020/4/11,4432,4530,8962
2020/4/12,5300,4953,10253
2020/4/13,6592,6490,13082
2020/4/14,6292,6322,12614
2020/4/15,6387,6557,12944
2020/4/16,6269,6440,12709
2020/4/17,7896,8519,16415
2020/4/18,5315,5551,10866
2020/4/19,5980,5528,11508
2020/4/20,6703,6641,13344
2020/4/21,6106,6140,12246
2020/4/22,5990,6083,12073
2020/4/23,5731,5916,11647
2020/4/24,7174,7808,14982
2020/4/25,4510,4681,9191
2020/4/26,4978,4516,9494
2020/4/27,6571,6394,12965
2020/4/28,6344,6484,12828
2020/4/29,6269,6410,12679
2020/4/30,7210,7145,14355
2020/5/1,6982,8238,15220
2020/5/2,5016,5240,10256
2020/5/3,6478,5795,12273
2020/5/4,7049,6856,13905
2020/5/5,6500,6472,12972
2020/5/6,6567,6599,13166
2020/5/7,6605,6794,13399
2020/5/8,8373,9750,18123
2020/5/9,5731,6442,12173
2020/5/10,7692,6207,13899
2020/5/11,7383,7130,14513
2020/5/12,6578,6593,13171
2020/5/13,6752,6844,13596
2020/5/14,6832,7048,13880
2020/5/15,8818,9677,18495
2020/5/16,5704,5765,11469
2020/5/17,6887,6274,13161
2020/5/18,6817,6740,13557
2020/5/19,6109,6274,12383
2020/5/20,6743,7123,13866
2020/5/21,6360,6454,12814
2020/5/22,7284,8029,15313
2020/5/23,5114,5302,10416
2020/5/24,7162,6582,13744
2020/5/25,7392,7241,14633
2020/5/26,6602,6607,13209
2020/5/27,6326,6492,12818
2020/5/28,6237,6402,12639
2020/5/29,8348,9025,17373
2020/5/30,6685,6711,13396
2020/5/31,7543,7078,14621
2020/6/1,7357,7312,14669
2020/6/2,6865,6806,13671
2020/6/3,6783,6868,13651
2020/6/4,6748,6821,13569
2020/6/5,8655,9233,17888
2020/6/6,6928,6863,13791
2020/6/7,7335,7030,14365
2020/6/8,7034,6868,13902
2020/6/9,6803,6814,13617
2020/6/10,7178,7345,14523
2020/6/11,7203,7269,14472
2020/6/12,8903,9438,18341
2020/6/13,7624,7708,15332
2020/6/14,7900,7635,15535
2020/6/15,7896,7818,15714
2020/6/16,7183,7171,14354
2020/6/17,7046,7207,14253
2020/6/18,7033,7060,14093
2020/6/19,7826,7881,15707
2020/6/20,7355,7329,14684
2020/6/21,7089,7319,14408
2020/6/22,7565,7395,14960
2020/6/23,7129,7246,14375
2020/6/24,9097,9752,18849
2020/6/25,7366,8116,15482
2020/6/26,8284,8191,16475
2020/6/27,7595,7320,14915
2020/6/28,8157,7921,16078
2020/6/29,7960,7658,15618
2020/6/30,7247,7177,14424
2020/7/1,6905,6901,13806
2020/7/2,6798,6866,13664
2020/7/3,8128,8352,16480
2020/7/4,8272,8270,16542
2020/7/5,7495,7912,15407
2020/7/6,7468,7521,14989
2020/7/7,7252,6986,14238
2020/7/8,7212,7331,14543
2020/7/9,7178,7405,14583
2020/7/10,9077,8996,18073
2020/7/11,7834,7692,15526
2020/7/12,8601,8772,17373
2020/7/13,8845,8634,17479
2020/7/14,7665,7815,15480
2020/7/15,7281,7179,14460
2020/7/16,7139,6960,14099
2020/7/17,8745,8400,17145
2020/7/18,8012,7911,15923
2020/7/19,7756,8116,15872
2020/7/20,7713,7393,15106
2020/7/21,7128,6934,14062
2020/7/22,7285,7307,14592
2020/7/23,7418,7265,14683
2020/7/24,9050,8720,17770
2020/7/25,7743,7511,15254
2020/7/26,7643,7901,15544
2020/7/27,7538,7408,14946
2020/7/28,7240,7014,14254
2020/7/29,7204,7174,14378
2020/7/30,7276,7144,14420
2020/7/31,8831,8588,17419
2020/8/1,7709,7384,15093
2020/8/2,7290,7555,14845
2020/8/3,7077,7111,14188
2020/8/4,7053,6936,13989
2020/8/5,7299,7307,14606
2020/8/6,7554,7604,15158
2020/8/7,9442,9329,18771
2020/8/8,7353,7368,14721
2020/8/9,8206,8118,16324
2020/8/10,7785,7753,15538
2020/8/11,6986,7102,14088
2020/8/12,7285,7109,14394
2020/8/13,7482,7434,14916
2020/8/14,9023,9027,18050
2020/8/15,8059,7842,15901
2020/8/16,8464,8566,17030
2020/8/17,7656,7864,15520
2020/8/18,7358,7365,14723
2020/8/19,7329,7329,14658
2020/8/20,7410,7486,14896
2020/8/21,9059,8578,17637
2020/8/22,7590,7574,15164
2020/8/23,7544,7850,15394
2020/8/24,7590,7481,15071
2020/8/25,7327,7021,14348
2020/8/26,7193,7164,14357
2020/8/27,7226,7242,14468
2020/8/28,8423,8086,16509
2020/8/29,7480,7162,14642
2020/8/30,7042,7461,14503
2020/8/31,7417,7544,14961
2020/9/1,7169,7255,14424
2020/9/2,6920,7052,13972
2020/9/3,7418,7381,14799
2020/9/4,8960,9106,18066
2020/9/5,7356,7418,14774
2020/9/6,7646,7656,15302
2020/9/7,7813,8092,15905
2020/9/8,7261,7898,15159
2020/9/9,7435,7482,14917
2020/9/10,7454,7599,15053
2020/9/11,9367,9544,18911
2020/9/12,7730,7645,15375
2020/9/13,8632,7991,16623
2020/9/14,7732,7706,15438
2020/9/15,7262,7276,14538
2020/9/16,7455,7439,14894
2020/9/17,7279,7436,14715
2020/9/18,9008,10031,19039
2020/9/19,8042,8213,16255
2020/9/20,8480,7940,16420
2020/9/21,7811,7656,15467
2020/9/22,7383,7365,14748
2020/9/23,7246,7401,14647
2020/9/24,7125,7343,14468
2020/9/25,8062,8383,16445
2020/9/26,7401,7679,15080
2020/9/27,7098,6985,14083
2020/9/28,7394,7221,14615
2020/9/29,7403,7405,14808
2020/9/30,9640,11132,20772
2020/10/1,8275,9537,17812
2020/10/2,8905,9053,17958
2020/10/3,8365,8149,16514
2020/10/4,9871,8195,18066
2020/10/5,8193,7764,15957
2020/10/6,7475,7474,14949
2020/10/7,7460,7544,15004
2020/10/8,9191,10231,19422
2020/10/9,8822,9084,17906
2020/10/10,7891,7828,15719
2020/10/11,9544,8531,18075
2020/10/12,7977,7762,15739
2020/10/13,7469,7572,15041
2020/10/14,7555,7728,15283
2020/10/15,7615,7728,15343
2020/10/16,9281,10104,19385
2020/10/17,8401,8615,17016
2020/10/18,9248,8648,17896
2020/10/19,8013,7759,15772
2020/10/20,7633,7746,15379
2020/10/21,7477,7754,15231
2020/10/22,7345,7530,14875
2020/10/23,8783,9721,18504
2020/10/24,8393,8687,17080
2020/10/25,8913,8177,17090
2020/10/26,8010,8083,16093
2020/10/27,7362,7437,14799
2020/10/28,7176,7410,14586
2020/10/29,7180,7447,14627
2020/10/30,9555,10158,19713
2020/10/31,7578,7727,15305
2020/11/1,8836,8204,17040
2020/11/2,7973,8142,16115
2020/11/3,7122,7165,14287
2020/11/4,7240,7416,14656
2020/11/5,7519,7585,15104
2020/11/6,9454,10145,19599
2020/11/7,7835,8139,15974
2020/11/8,8679,8288,16967
2020/11/9,8098,8003,16101
2020/11/10,7415,7378,14793
2020/11/11,7473,7809,15282
2020/11/12,7591,7808,15399
2020/11/13,9287,10353,19640
2020/11/14,8888,8665,17553
2020/11/15,10031,9372,19403
2020/11/16,8348,8437,16785
2020/11/17,7698,7696,15394
2020/11/18,7697,7969,15666
2020/11/19,7784,8003,15787
2020/11/20,9465,10524,19989
2020/11/21,8501,8665,17166
2020/11/22,9673,8883,18556
2020/11/23,8131,7885,16016
2020/11/24,7578,7636,15214
2020/11/25,7598,7691,15289
2020/11/26,7901,8149,16050
2020/11/27,9422,10455,19877
2020/11/28,8168,8333,16501
2020/11/29,8978,8099,17077
2020/11/30,8140,7947,16087
2020/12/1,7522,8420,15942
2020/12/2,7395,7597,14992
2020/12/3,7411,7569,14980
2020/12/4,9190,10250,19440
2020/12/5,9158,9105,18263
2020/12/6,9917,9448,19365
2020/12/7,8309,7937,16246
2020/12/8,7445,7445,14890
2020/12/9,6920,7078,13998
2020/12/10,7319,7430,14749
2020/12/11,9291,10524,19815
2020/12/12,9187,9022,18209
2020/12/13,9687,9510,19197
2020/12/14,8060,8098,16158
2020/12/15,7393,7458,14851
2020/12/16,7528,7771,15299
2020/12/17,7567,7840,15407
2020/12/18,9457,10282,19739
2020/12/19,8708,8563,17271
2020/12/20,9084,8558,17642
2020/12/21,7982,7750,15732
2020/12/22,7511,7523,15034
2020/12/23,6991,7120,14111
2020/12/24,7318,7591,14909
2020/12/25,9565,10333,19898
2020/12/26,7893,7897,15790
2020/12/27,8439,7805,16244
2020/12/28,7973,7845,15818
2020/12/29,7531,7471,15002
2020/12/30,7518,7496,15014
2020/12/31,9664,10078,19742
2021/1/1,7127,8170,15297
2021/1/2,6616,6695,13311
2021/1/3,8403,7306,15709
2021/1/4,8053,7843,15896
2021/1/5,7153,7269,14422
2021/1/6,7168,7310,14478
2021/1/7,6654,7422,14076
2021/1/8,8237,8689,16926
2021/1/9,6332,6631,12963
2021/1/10,7617,7316,14933
2021/1/11,7251,7092,14343
2021/1/12,6953,6979,13932
2021/1/13,7110,7371,14481
2021/1/14,7402,7523,14925
2021/1/15,9039,9502,18541
2021/1/16,7106,7084,14190
2021/1/17,7311,7237,14548
2021/1/18,7588,7780,15368
2021/1/19,7436,7434,14870
2021/1/20,7963,8354,16317
2021/1/21,6974,6861,13835
2021/1/22,8192,8369,16561
2021/1/23,6503,6585,13088
2021/1/24,6693,6783,13476
2021/1/25,7115,6960,14075
2021/1/26,6519,6654,13173
2021/1/27,6783,6785,13568
2021/1/28,6359,6279,12638
2021/1/29,7833,7633,15466
2021/1/30,6044,5958,12002
2021/1/31,6135,6180,12315
2021/2/1,6640,6497,13137
2021/2/2,6250,6184,12434
2021/2/3,6429,6362,12791
2021/2/4,6380,6310,12690
2021/2/5,7576,7309,14885
2021/2/6,6268,6139,12407
2021/2/7,5813,6098,11911
2021/2/8,6828,6819,13647
2021/2/9,7698,7515,15213
2021/2/10,5812,6271,12083
2021/2/11,4628,5408,10036
2021/2/12,5998,5902,11900
2021/2/13,7424,7272,14696
2021/2/14,8290,7996,16286
2021/2/15,8150,7465,15615
2021/2/16,7357,7228,14585
2021/2/17,7161,6997,14158
2021/2/18,6979,6673,13652
2021/2/19,7559,7127,14686
2021/2/20,7082,6739,13821
2021/2/21,7605,7350,14955
2021/2/22,7550,7454,15004
2021/2/23,7159,7277,14436
2021/2/24,7111,7213,14324
2021/2/25,7195,7528,14723
2021/2/26,9009,10233,19242
2021/2/27,7340,7974,15314
2021/2/28,8204,7820,16024
2021/3/1,9431,8398,17829
2021/3/2,7672,7405,15077
2021/3/3,7112,7163,14275
2021/3/4,7167,7285,14452
2021/3/5,9071,9914,18985
2021/3/6,6286,6489,12775
2021/3/7,7837,7211,15048
2021/3/8,7618,7405,15023
2021/3/9,7383,7421,14804
2021/3/10,7387,7543,14930
2021/3/11,7303,7473,14776
2021/3/12,9383,10253,19636
2021/3/13,7743,7814,15557
2021/3/14,9387,8797,18184
2021/3/15,7933,7881,15814
2021/3/16,7639,7528,15167
2021/3/17,7686,7729,15415
2021/3/18,7760,7844,15604
2021/3/19,9094,10221,19315
2021/3/20,7696,7699,15395
2021/3/21,8660,7967,16627
2021/3/22,7369,7209,14578
2021/3/23,7105,7015,14120
2021/3/24,6598,6773,13371
2021/3/25,7400,7519,14919
2021/3/26,9383,10088,19471
2021/3/27,7580,7695,15275
2021/3/28,8542,7948,16490
2021/3/29,7934,7773,15707
2021/3/30,7403,7583,14986
2021/3/31,7492,8106,15598
2021/4/1,9305,10119,19424
2021/4/2,8918,9541,18459
2021/4/3,7354,7663,15017
2021/4/4,7824,7665,15489
2021/4/5,9206,8324,17530
2021/4/6,8728,8079,16807
2021/4/7,7831,7567,15398
2021/4/8,7427,7437,14864
2021/4/9,9484,9907,19391
2021/4/10,7655,7823,15478
2021/4/11,10063,9739,19802
2021/4/12,8305,8721,17026
2021/4/13,7564,7713,15277
2021/4/14,7424,7609,15033
2021/4/15,7617,7705,15322
2021/4/16,9419,9747,19166
2021/4/17,7941,8018,15959
2021/4/18,9593,9723,19316
2021/4/19,10387,10253,20640
2021/4/20,7398,7413,14811
2021/4/21,7322,7529,14851
2021/4/22,7363,7531,14894
2021/4/23,9241,9897,19138
2021/4/24,8021,8187,16208
2021/4/25,8301,7740,16041
2021/4/26,7855,7688,15543
2021/4/27,7484,7446,14930
2021/4/28,6999,7141,14140
2021/4/29,8070,7920,15990
2021/4/30,9338,10642,19980
2021/5/1,7459,8035,15494
2021/5/2,8817,8136,16953
2021/5/3,7846,7688,15534
2021/5/4,7365,7447,14812
2021/5/5,6941,6998,13939
2021/5/6,7228,7515,14743
2021/5/7,9321,10755,20076
2021/5/8,7133,7867,15000
2021/5/9,8942,7616,16558
2021/5/10,8082,7857,15939
2021/5/11,7305,7264,14569
2021/5/12,7008,7126,14134
2021/5/13,6409,6724,13133
2021/5/14,7856,8493,16349
2021/5/15,3735,4000,7735
2021/5/16,3732,3624,7356
2021/5/17,4724,4729,9453
2021/5/18,3903,3912,7815
2021/5/19,3028,2932,5960
2021/5/20,2809,2721,5530
2021/5/21,3168,3196,6364
2021/5/22,1170,1212,2382
2021/5/23,1317,1274,2591
2021/5/24,2669,2629,5298
2021/5/25,2491,2423,4914
2021/5/26,2340,2326,4666
2021/5/27,2352,2285,4637
2021/5/28,2724,2633,5357
2021/5/29,950,957,1907
2021/5/30,1058,1064,2122
2021/5/31,2321,2310,4631
2021/6/1,2268,2220,4488
2021/6/2,2239,2192,4431
2021/6/3,2167,2096,4263
2021/6/4,2268,2210,4478
2021/6/5,714,702,1416
2021/6/6,729,756,1485
2021/6/7,1974,1910,3884
2021/6/8,1870,1814,3684
2021/6/9,1805,1728,3533
2021/6/10,1850,1808,3658
2021/6/11,2110,2074,4184
2021/6/12,701,708,1409
2021/6/13,574,549,1123
2021/6/14,1519,1473,2992
2021/6/15,1998,1962,3960
2021/6/16,1811,1743,3554
2021/6/17,1806,1794,3600
2021/6/18,2041,1998,4039
2021/6/19,805,819,1624
2021/6/20,828,818,1646
2021/6/21,1948,1971,3919
2021/6/22,1827,1806,3633
2021/6/23,1815,1789,3604
2021/6/24,1751,1726,3477
2021/6/25,2070,2034,4104
2021/6/26,962,959,1921
2021/6/27,981,1014,1995
2021/6/28,1868,1894,3762
2021/6/29,1920,1856,3776
2021/6/30,1880,1852,3732
2021/7/1,1821,1847,3668
2021/7/2,2181,2168,4349
2021/7/3,1165,1159,2324
2021/7/4,1178,1205,2383
2021/7/5,2065,2075,4140
2021/7/6,1940,1891,3831
2021/7/7,2009,2014,4023
2021/7/8,2007,2020,4027
2021/7/9,2408,2380,4788
2021/7/10,1397,1393,2790
2021/7/11,1589,1560,3149
2021/7/12,2433,2313,4746
2021/7/13,2326,2311,4637
2021/7/14,2353,2310,4663
2021/7/15,2331,2333,4664
2021/7/16,2865,2809,5674
2021/7/17,1717,1695,3412
2021/7/18,1928,1931,3859
2021/7/19,2799,2541,5340
2021/7/20,2368,2385,4753
2021/7/21,2445,2378,4823
